gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,taxonomicIssue,nonTaxonomicIssue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,isInvasive,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,decimalLongitude,decimalLatitude
5163501074,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,97e6a373-aeb1-4f48-9546-fac21bc5a504,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,22-06-2022_molsenete23,NA,NA,,2022-06-22,,173,173,2022,6,22,,,"catch, fike",6,single fyke,,NA,,025AB23B-DF57-46C0-84C4-D351208209B3,NA,NA,EUROPE,,NA,NA,BE,,NA,,molse nete 23,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.731Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.731Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.15462,51.18456
5163501063,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,28826e0d-ee7c-4371-b01f-fb26c7f20bce,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,13-08-2021_laakdal30,NA,NA,,2021-08-13,,225,225,2021,8,13,,freshwater; stagnant,"catch, fike",1,paired fyke,,NA,,b9f26eb5-535f-4adb-a08c-a03acbdd911d,NA,NA,EUROPE,,NA,NA,BE,,NA,,laakdal 30,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.750Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.750Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,4.97982,51.07806
5163501048,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,79a67f9c-7748-40d9-9da4-efa807aa2631,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,22-05-2024_laakdal41,NA,NA,,2024-05-22,,143,143,2024,5,22,,freshwater; stagnant,"catch, fike",24,single fyke,,NA,,3FF122FA-A234-4A59-B023-BF7A15813990,NA,NA,EUROPE,,NA,NA,BE,,NA,,laakdal 41,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.722Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.722Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,4.96557,51.07745
5163501030,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,3d071d99-9199-4f4f-86c6-1f3fc4fa1c1e,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,28-06-2024_molsenete36,NA,NA,,2024-06-28,,180,180,2024,6,28,,freshwater; stagnant,"catch, fike",5,single fyke,,NA,,0CB2CE2E-0B10-466F-AFC9-E89420928222,NA,NA,EUROPE,,NA,NA,BE,,NA,,molse nete 36,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.721Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.721Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.15462,51.18456
5163500999,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,215d65e9-690e-4c81-bdfb-86cd4d2ad433,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,16-06-2023_laakdal30b,NA,NA,,2023-06-16,,167,167,2023,6,16,,freshwater; stagnant,"catch, fike",2,paired fyke,,NA,,92777d67-9553-48cc-b78e-2f8325715769,NA,NA,EUROPE,,NA,NA,BE,,NA,,laakdal 30b,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.717Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.717Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,4.97982,51.07806
5163500998,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,bcc576e0-450b-48b6-b29e-e24411e0f0e9,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,19-06-2024_molsenete27,NA,NA,,2024-06-19,,171,171,2024,6,19,,freshwater; stagnant,"catch, fike",12,single fyke,,NA,,13C21386-73BD-4394-BF8C-D621BB1AE140,NA,NA,EUROPE,,NA,NA,BE,,NA,,molse nete 27,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.717Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.717Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.15462,51.18456
5163500982,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,1e72548d-0478-4247-9624-66fe3971508a,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,01-09-2023_hallaar15,NA,NA,,2023-09-01,,244,244,2023,9,1,,freshwater; stagnant,"catch, fike",4,paired fyke,,NA,,B84D1ADC-7A0E-4EB8-A6AD-8F7A9C7C5CBB,NA,NA,EUROPE,,NA,NA,BE,,NA,,hallaar 15,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.716Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.716Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.2_1,Mechelen,,4.7347,51.09421
5163500979,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,f3363d8c-098a-4e3a-87d0-26bccbd3b0cc,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,19-06-2024_molsenete34,NA,NA,,2024-06-19,,171,171,2024,6,19,,freshwater; stagnant,"catch, fike",14,single fyke,,NA,,C9CD45C3-D4B7-43B3-A539-282D76046F45,NA,NA,EUROPE,,NA,NA,BE,,NA,,molse nete 34,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.715Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.715Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.1689,51.18516
5163500978,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,bf6c90aa-ef18-4293-892a-98b5c434f2e9,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,20-07-2023_antbal0342,NA,NA,,2023-07-20,,201,201,2023,7,20,,freshwater; stagnant,"catch, fike",6,single fyke,,NA,,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,NA,NA,EUROPE,,NA,NA,BE,,NA,,antbal0342,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.714Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.714Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.15462,51.18456
5163500965,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,023f5e56-e2e7-4446-a99c-793f6e7b2055,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,08-05-2024_laakdal39,NA,NA,,2024-05-08,,129,129,2024,5,8,,freshwater; stagnant,"catch, fike",20,single fyke,,NA,,E9E4CE1C-43A6-4817-96EB-873765AA5598,NA,NA,EUROPE,,NA,NA,BE,,NA,,laakdal 39,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.714Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.714Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,4.96557,51.07745
5163500952,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,de1bc581-3214-47eb-ba49-7ca183028590,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,11-07-2023_molsenete25,NA,NA,,2023-07-11,,192,192,2023,7,11,,freshwater; stagnant,"catch, fike",6,single fyke,,NA,,CCB25757-251A-496E-BE76-0FCEBCCE248E,NA,NA,EUROPE,,NA,NA,BE,,NA,,molse nete 25,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.712Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.712Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,5.15462,51.18456
5163500874,http://www.inbo.be/en/norms-for-data-use,,en,CC0_1_0,,NA,,INBO,Event,,,https://doi.org/10.15468/daf62d,,,"Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)",,HUMAN_OBSERVATION,,,,66d269d1-a4bc-4182-af02-73d799d76400,,NA,Natuurwerk,,NA,NA,,Indeterminate,Unknown,,NA,,,,NA,NA,NA,PRESENT,NA,NA,NA,NA,,NA,,bycatch,NA,NA,NA,NA,NA,,NA,NA,NA,NA,04-07-2023_laakdal41,NA,NA,,2023-07-04,,185,185,2023,7,4,,freshwater; stagnant,"catch, fike",20,single fyke,,NA,,3FF122FA-A234-4A59-B023-BF7A15813990,NA,NA,EUROPE,,NA,NA,BE,,NA,,laakdal 41,,NA,NA,NA,NA,NA,NA,,707.11,NA,NA,,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,Natuurwerk,,,NA,validated,,,NA,NA,NA,NA,NA,NA,,"Orconectes limosus (Rafinesque, 1817)",NA,NA,,,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,Cambaridae,NA,NA,NA,Faxonius,Orconectes,NA,NA,limosus,NA,NA,SPECIES,,,ICZN,SYNONYM,NA,NA,5b8bcba7-cecb-4d95-9865-2830cd4e35aa,BE,2025-11-24T11:02:33.706Z,NA,NA,NA,NA,NA,,NA,NA,,true,false,2227000,8909595,1,54,229,637,4479,4646327,NA,8909595,Faxonius limosus,"Faxonius limosus (Rafinesque, 1817)",Orconectes limosus,NA,EML,2025-11-24T11:02:33.706Z,2025-11-24T11:01:12.039Z,NA,false,NA,,false,EUROPE,EUROPE,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.1_1,Antwerpen,BEL.2.1.3_1,Turnhout,,4.96557,51.07745
